iteration= 0
(C, 0, 0, d, 0):X=[0]
(W, 2, 0, d, 0):X=[0]
(W, 2, 0, d, 25):mc=[-12.9884375]
(W, 2, 0, d, 50):mc=[-13.0196875]
(W, 2, 0, d, 75):stay=[-13.125]
(W, 2, 0, d, 100):stay=[-13.125]
(W, 2, 0, r, 0):X=[0]
(W, 2, 0, r, 25):stay=[-13.109375]
(W, 2, 0, r, 50):stay=[-13.109375]
(W, 2, 0, r, 75):stay=[-13.125]
(W, 2, 0, r, 100):stay=[-13.125]
(W, 2, 1, d, 0):X=[0]
(W, 2, 1, d, 25):sa=[0.17499999999999893]
(W, 2, 1, d, 50):mc=[-13.0196875]
(W, 2, 1, d, 75):sa=[-13.11875]
(W, 2, 1, d, 100):sa=[-13.125]
(W, 2, 1, r, 0):X=[0]
(W, 2, 1, r, 25):sa=[0.16796875]
(W, 2, 1, r, 50):sa=[-13.109375]
(W, 2, 1, r, 75):sa=[-13.12109375]
(W, 2, 1, r, 100):sa=[-13.125]
(W, 2, 2, d, 0):X=[0]
(W, 2, 2, d, 25):sa=[2.617187499999999]
(W, 2, 2, d, 50):sa=[-12.2859375]
(W, 2, 2, d, 75):sa=[-13.11875]
(W, 2, 2, d, 100):sa=[-13.125]
(W, 2, 2, r, 0):X=[0]
(W, 2, 2, r, 25):sa=[2.6171875]
(W, 2, 2, r, 50):sa=[-12.29296875]
(W, 2, 2, r, 75):sa=[-13.12109375]
(W, 2, 2, r, 100):sa=[-13.125]
(W, 2, 3, d, 0):X=[0]
(W, 2, 3, d, 25):sa=[3.056640624999999]
(W, 2, 3, d, 50):sa=[-12.01171875]
(W, 2, 3, d, 75):sa=[-13.076171875]
(W, 2, 3, d, 100):sa=[-13.125]
(W, 2, 3, r, 0):X=[0]
(W, 2, 3, r, 25):sa=[3.056640625]
(W, 2, 3, r, 50):sa=[-12.01171875]
(W, 2, 3, r, 75):sa=[-13.076171875]
(W, 2, 3, r, 100):sa=[-13.125]
iteration= 3
(C, 0, 0, d, 0):X=[0]
(C, 0, 0, d, 25):sb=[-7.819820234375]
(C, 0, 0, d, 50):sb=[-7.859054609375001]
(C, 0, 0, d, 75):ms=[-13.471057187500001]
(C, 0, 0, d, 100):ms=[-13.4714321875]
(C, 0, 0, r, 0):X=[0]
(C, 0, 0, r, 25):sb=[-32.0539482421875]
(C, 0, 0, r, 50):sb=[-32.8383271484375]
(C, 0, 0, r, 75):ms=[-33.72833203125]
(C, 0, 0, r, 100):ms=[-33.72833203125]
(C, 0, 1, d, 0):X=[0]
(C, 0, 1, d, 25):sa=[13.433433203125]
(C, 0, 1, d, 50):sb=[-7.859054609375001]
(C, 0, 1, d, 75):mw=[-13.409260078125001]
(C, 0, 1, d, 100):ms=[-13.4714321875]
(C, 0, 1, r, 0):X=[0]
(C, 0, 1, r, 25):sa=[-20.4587333984375]
(C, 0, 1, r, 50):sb=[-32.8383271484375]
(C, 0, 1, r, 75):mw=[-33.7190986328125]
(C, 0, 1, r, 100):ms=[-33.72833203125]
(C, 0, 2, d, 0):X=[0]
(C, 0, 2, d, 25):sa=[15.841994140625001]
(C, 0, 2, d, 50):sb=[-7.859054609375001]
(C, 0, 2, d, 75):mw=[-13.4082084375]
(C, 0, 2, d, 100):ms=[-13.4714321875]
(C, 0, 2, r, 0):X=[0]
(C, 0, 2, r, 25):sa=[-19.7361748046875]
(C, 0, 2, r, 50):sb=[-32.8383271484375]
(C, 0, 2, r, 75):mw=[-33.71899609375]
(C, 0, 2, r, 100):ms=[-33.72833203125]
(C, 0, 3, d, 0):X=[0]
(C, 0, 3, d, 25):sa=[16.097705078125]
(C, 0, 3, d, 50):sb=[-7.859054609375001]
(C, 0, 3, d, 75):mw=[-13.399060976562499]
(C, 0, 3, d, 100):ms=[-13.4714321875]
(C, 0, 3, r, 0):X=[0]
(C, 0, 3, r, 25):sa=[-19.6917412109375]
(C, 0, 3, r, 50):sb=[-32.8383271484375]
(C, 0, 3, r, 75):mw=[-33.71422314453125]
(C, 0, 3, r, 100):ms=[-33.72833203125]
(C, 1, 0, d, 0):X=[0]
(C, 1, 0, d, 25):sb=[-7.819820234375]
(C, 1, 0, d, 50):sb=[-7.859054609375001]
(C, 1, 0, d, 75):ms=[-13.471057187500001]
(C, 1, 0, d, 100):ms=[-13.4714321875]
(C, 1, 0, r, 0):X=[0]
(C, 1, 0, r, 25):sb=[-32.0539482421875]
(C, 1, 0, r, 50):sb=[-32.8383271484375]
(C, 1, 0, r, 75):ms=[-33.72833203125]
(C, 1, 0, r, 100):ms=[-33.72833203125]
(C, 1, 1, d, 0):X=[0]
(C, 1, 1, d, 25):sa=[13.433433203125]
(C, 1, 1, d, 50):sb=[-7.859054609375001]
(C, 1, 1, d, 75):mw=[-13.409260078125001]
(C, 1, 1, d, 100):ms=[-13.4714321875]
(C, 1, 1, r, 0):X=[0]
(C, 1, 1, r, 25):sa=[-20.4587333984375]
(C, 1, 1, r, 50):sb=[-32.8383271484375]
(C, 1, 1, r, 75):mw=[-33.7190986328125]
(C, 1, 1, r, 100):ms=[-33.72833203125]
(C, 1, 2, d, 0):X=[0]
(C, 1, 2, d, 25):sa=[15.841994140625001]
(C, 1, 2, d, 50):sb=[-7.859054609375001]
(C, 1, 2, d, 75):mw=[-13.4082084375]
(C, 1, 2, d, 100):ms=[-13.4714321875]
(C, 1, 2, r, 0):X=[0]
(C, 1, 2, r, 25):sa=[-19.7361748046875]
(C, 1, 2, r, 50):sb=[-32.8383271484375]
(C, 1, 2, r, 75):mw=[-33.71899609375]
(C, 1, 2, r, 100):ms=[-33.72833203125]
(C, 1, 3, d, 0):X=[0]
(C, 1, 3, d, 25):sa=[16.097705078125]
(C, 1, 3, d, 50):sb=[-7.859054609375001]
(C, 1, 3, d, 75):mw=[-13.399060976562499]
(C, 1, 3, d, 100):ms=[-13.4714321875]
(C, 1, 3, r, 0):X=[0]
(C, 1, 3, r, 25):sa=[-19.6917412109375]
(C, 1, 3, r, 50):sb=[-32.8383271484375]
(C, 1, 3, r, 75):mw=[-33.71422314453125]
(C, 1, 3, r, 100):ms=[-33.72833203125]
(C, 2, 0, d, 0):X=[0]
(C, 2, 0, d, 25):sb=[-7.819820234375]
(C, 2, 0, d, 50):sb=[-7.859054609375001]
(C, 2, 0, d, 75):ms=[-13.471057187500001]
(C, 2, 0, d, 100):ms=[-13.4714321875]
(C, 2, 0, r, 0):X=[0]
(C, 2, 0, r, 25):sb=[-32.0539482421875]
(C, 2, 0, r, 50):sb=[-32.8383271484375]
(C, 2, 0, r, 75):ms=[-33.72833203125]
(C, 2, 0, r, 100):ms=[-33.72833203125]
(C, 2, 1, d, 0):X=[0]
(C, 2, 1, d, 25):sa=[13.433433203125]
(C, 2, 1, d, 50):sb=[-7.859054609375001]
(C, 2, 1, d, 75):mw=[-13.409260078125001]
(C, 2, 1, d, 100):ms=[-13.4714321875]
(C, 2, 1, r, 0):X=[0]
(C, 2, 1, r, 25):sa=[-20.4587333984375]
(C, 2, 1, r, 50):sb=[-32.8383271484375]
(C, 2, 1, r, 75):mw=[-33.7190986328125]
(C, 2, 1, r, 100):ms=[-33.72833203125]
(C, 2, 2, d, 0):X=[0]
(C, 2, 2, d, 25):sa=[15.841994140625001]
(C, 2, 2, d, 50):sb=[-7.859054609375001]
(C, 2, 2, d, 75):mw=[-13.4082084375]
(C, 2, 2, d, 100):ms=[-13.4714321875]
(C, 2, 2, r, 0):X=[0]
(C, 2, 2, r, 25):sa=[-19.7361748046875]
(C, 2, 2, r, 50):sb=[-32.8383271484375]
(C, 2, 2, r, 75):mw=[-33.71899609375]
(C, 2, 2, r, 100):ms=[-33.72833203125]
(C, 2, 3, d, 0):X=[0]
(C, 2, 3, d, 25):sa=[16.097705078125]
(C, 2, 3, d, 50):sb=[-7.859054609375001]
(C, 2, 3, d, 75):mw=[-13.399060976562499]
(C, 2, 3, d, 100):ms=[-13.4714321875]
(C, 2, 3, r, 0):X=[0]
(C, 2, 3, r, 25):sa=[-19.6917412109375]
(C, 2, 3, r, 50):sb=[-32.8383271484375]
(C, 2, 3, r, 75):mw=[-33.71422314453125]
(C, 2, 3, r, 100):ms=[-33.72833203125]
(N, 0, 0, d, 0):X=[0]
(N, 0, 0, d, 25):mc=[-12.9100260546875]
(N, 0, 0, d, 50):mc=[-12.9608151171875]
(N, 0, 0, d, 75):stay=[-13.53007375]
(N, 0, 0, d, 100):stay=[-13.530448750000001]
(N, 0, 0, r, 0):X=[0]
(N, 0, 0, r, 25):stay=[-13.303022167968749]
(N, 0, 0, r, 50):stay=[-13.34085419921875]
(N, 0, 0, r, 75):stay=[-13.793495312500001]
(N, 0, 0, r, 100):stay=[-13.7937296875]
(N, 0, 1, d, 0):X=[0]
(N, 0, 1, d, 25):mc=[-7.583100585937499]
(N, 0, 1, d, 50):mc=[-12.9608151171875]
(N, 0, 1, d, 75):stay=[-13.4593111328125]
(N, 0, 1, d, 100):stay=[-13.530448750000001]
(N, 0, 1, r, 0):X=[0]
(N, 0, 1, r, 25):mc=[-10.22260986328125]
(N, 0, 1, r, 50):stay=[-13.34085419921875]
(N, 0, 1, r, 75):stay=[-13.73964794921875]
(N, 0, 1, r, 100):stay=[-13.7937296875]
(N, 0, 2, d, 0):X=[0]
(N, 0, 2, d, 25):mc=[-7.122068164062499]
(N, 0, 2, d, 50):mc=[-12.9608151171875]
(N, 0, 2, d, 75):stay=[-13.458259492187501]
(N, 0, 2, d, 100):stay=[-13.530448750000001]
(N, 0, 2, r, 0):X=[0]
(N, 0, 2, r, 25):mc=[-9.87435107421875]
(N, 0, 2, r, 50):stay=[-13.34085419921875]
(N, 0, 2, r, 75):stay=[-13.73891376953125]
(N, 0, 2, r, 100):stay=[-13.7937296875]
(N, 0, 3, d, 0):X=[0]
(N, 0, 3, d, 25):mc=[-7.078975937499999]
(N, 0, 3, d, 50):mc=[-12.9608151171875]
(N, 0, 3, d, 75):stay=[-13.458259492187501]
(N, 0, 3, d, 100):stay=[-13.530448750000001]
(N, 0, 3, r, 0):X=[0]
(N, 0, 3, r, 25):mc=[-9.8442671875]
(N, 0, 3, r, 50):stay=[-13.34085419921875]
(N, 0, 3, r, 75):stay=[-13.73891376953125]
(N, 0, 3, r, 100):stay=[-13.7937296875]
(N, 1, 0, d, 0):X=[0]
(N, 1, 0, d, 25):um=[-11.9566443359375]
(N, 1, 0, d, 50):mc=[-12.9608151171875]
(N, 1, 0, d, 75):um=[-13.33868828125]
(N, 1, 0, d, 100):um=[-13.350681250000001]
(N, 1, 0, r, 0):X=[0]
(N, 1, 0, r, 25):um=[-12.15770556640625]
(N, 1, 0, r, 50):um=[-13.250646484375]
(N, 1, 0, r, 75):um=[-13.359138671875]
(N, 1, 0, r, 100):um=[-13.370171875]
(N, 1, 1, d, 0):X=[0]
(N, 1, 1, d, 25):mc=[-7.583100585937499]
(N, 1, 1, d, 50):mc=[-12.9608151171875]
(N, 1, 1, d, 75):um=[-13.33868828125]
(N, 1, 1, d, 100):um=[-13.350681250000001]
(N, 1, 1, r, 0):X=[0]
(N, 1, 1, r, 25):mc=[-10.22260986328125]
(N, 1, 1, r, 50):um=[-13.250646484375]
(N, 1, 1, r, 75):um=[-13.359138671875]
(N, 1, 1, r, 100):um=[-13.370171875]
(N, 1, 2, d, 0):X=[0]
(N, 1, 2, d, 25):mc=[-7.122068164062499]
(N, 1, 2, d, 50):mc=[-12.9608151171875]
(N, 1, 2, d, 75):um=[-13.33868828125]
(N, 1, 2, d, 100):um=[-13.350681250000001]
(N, 1, 2, r, 0):X=[0]
(N, 1, 2, r, 25):mc=[-9.87435107421875]
(N, 1, 2, r, 50):um=[-13.250646484375]
(N, 1, 2, r, 75):um=[-13.359138671875]
(N, 1, 2, r, 100):um=[-13.370171875]
(N, 1, 3, d, 0):X=[0]
(N, 1, 3, d, 25):mc=[-7.078975937499999]
(N, 1, 3, d, 50):mc=[-12.9608151171875]
(N, 1, 3, d, 75):um=[-13.33868828125]
(N, 1, 3, d, 100):um=[-13.350681250000001]
(N, 1, 3, r, 0):X=[0]
(N, 1, 3, r, 25):mc=[-9.8442671875]
(N, 1, 3, r, 50):um=[-13.250646484375]
(N, 1, 3, r, 75):um=[-13.359138671875]
(N, 1, 3, r, 100):um=[-13.370171875]
(N, 2, 0, d, 0):X=[0]
(N, 2, 0, d, 25):um=[-11.9566443359375]
(N, 2, 0, d, 50):mc=[-12.9608151171875]
(N, 2, 0, d, 75):um=[-13.294281250000001]
(N, 2, 0, d, 100):um=[-13.294281250000001]
(N, 2, 0, r, 0):X=[0]
(N, 2, 0, r, 25):um=[-12.15770556640625]
(N, 2, 0, r, 50):um=[-13.239044921875]
(N, 2, 0, r, 75):um=[-13.295546875]
(N, 2, 0, r, 100):um=[-13.295546875]
(N, 2, 1, d, 0):X=[0]
(N, 2, 1, d, 25):mc=[-7.583100585937499]
(N, 2, 1, d, 50):mc=[-12.9608151171875]
(N, 2, 1, d, 75):um=[-13.294281250000001]
(N, 2, 1, d, 100):um=[-13.294281250000001]
(N, 2, 1, r, 0):X=[0]
(N, 2, 1, r, 25):mc=[-10.22260986328125]
(N, 2, 1, r, 50):um=[-13.239044921875]
(N, 2, 1, r, 75):um=[-13.295546875]
(N, 2, 1, r, 100):um=[-13.295546875]
(N, 2, 2, d, 0):X=[0]
(N, 2, 2, d, 25):mc=[-7.122068164062499]
(N, 2, 2, d, 50):mc=[-12.9608151171875]
(N, 2, 2, d, 75):um=[-13.294281250000001]
(N, 2, 2, d, 100):um=[-13.294281250000001]
(N, 2, 2, r, 0):X=[0]
(N, 2, 2, r, 25):mc=[-9.87435107421875]
(N, 2, 2, r, 50):um=[-13.239044921875]
(N, 2, 2, r, 75):um=[-13.295546875]
(N, 2, 2, r, 100):um=[-13.295546875]
(N, 2, 3, d, 0):X=[0]
(N, 2, 3, d, 25):mc=[-7.078975937499999]
(N, 2, 3, d, 50):mc=[-12.9608151171875]
(N, 2, 3, d, 75):um=[-13.294281250000001]
(N, 2, 3, d, 100):um=[-13.294281250000001]
(N, 2, 3, r, 0):X=[0]
(N, 2, 3, r, 25):mc=[-9.8442671875]
(N, 2, 3, r, 50):um=[-13.239044921875]
(N, 2, 3, r, 75):um=[-13.295546875]
(N, 2, 3, r, 100):um=[-13.295546875]
(S, 0, 0, d, 0):X=[0]
(S, 0, 0, d, 25):mc=[-12.9100260546875]
(S, 0, 0, d, 50):mc=[-12.9608151171875]
(S, 0, 0, d, 75):gm=[-13.28125]
(S, 0, 0, d, 100):gm=[-13.28125]
(S, 0, 0, r, 0):X=[0]
(S, 0, 0, r, 25):gm=[-13.233087890625]
(S, 0, 0, r, 50):gm=[-13.237580078125]
(S, 0, 0, r, 75):gm=[-13.28125]
(S, 0, 0, r, 100):gm=[-13.28125]
(S, 0, 1, d, 0):X=[0]
(S, 0, 1, d, 25):mc=[-7.583100585937499]
(S, 0, 1, d, 50):mc=[-12.9608151171875]
(S, 0, 1, d, 75):gm=[-13.28125]
(S, 0, 1, d, 100):gm=[-13.28125]
(S, 0, 1, r, 0):X=[0]
(S, 0, 1, r, 25):mc=[-10.22260986328125]
(S, 0, 1, r, 50):gm=[-13.237580078125]
(S, 0, 1, r, 75):gm=[-13.28125]
(S, 0, 1, r, 100):gm=[-13.28125]
(S, 0, 2, d, 0):X=[0]
(S, 0, 2, d, 25):mc=[-7.122068164062499]
(S, 0, 2, d, 50):mc=[-12.9608151171875]
(S, 0, 2, d, 75):gm=[-13.28125]
(S, 0, 2, d, 100):gm=[-13.28125]
(S, 0, 2, r, 0):X=[0]
(S, 0, 2, r, 25):mc=[-9.87435107421875]
(S, 0, 2, r, 50):gm=[-13.237580078125]
(S, 0, 2, r, 75):gm=[-13.28125]
(S, 0, 2, r, 100):gm=[-13.28125]
(S, 0, 3, d, 0):X=[0]
(S, 0, 3, d, 25):mc=[-7.078975937499999]
(S, 0, 3, d, 50):mc=[-12.9608151171875]
(S, 0, 3, d, 75):gm=[-13.28125]
(S, 0, 3, d, 100):gm=[-13.28125]
(S, 0, 3, r, 0):X=[0]
(S, 0, 3, r, 25):mc=[-9.8442671875]
(S, 0, 3, r, 50):gm=[-13.237580078125]
(S, 0, 3, r, 75):gm=[-13.28125]
(S, 0, 3, r, 100):gm=[-13.28125]
(S, 1, 0, d, 0):X=[0]
(S, 1, 0, d, 25):mc=[-12.9100260546875]
(S, 1, 0, d, 50):mc=[-12.9608151171875]
(S, 1, 0, d, 75):gm=[-13.28125]
(S, 1, 0, d, 100):gm=[-13.28125]
(S, 1, 0, r, 0):X=[0]
(S, 1, 0, r, 25):gm=[-13.233087890625]
(S, 1, 0, r, 50):gm=[-13.237580078125]
(S, 1, 0, r, 75):gm=[-13.28125]
(S, 1, 0, r, 100):gm=[-13.28125]
(S, 1, 1, d, 0):X=[0]
(S, 1, 1, d, 25):mc=[-7.583100585937499]
(S, 1, 1, d, 50):mc=[-12.9608151171875]
(S, 1, 1, d, 75):gm=[-13.28125]
(S, 1, 1, d, 100):gm=[-13.28125]
(S, 1, 1, r, 0):X=[0]
(S, 1, 1, r, 25):mc=[-10.22260986328125]
(S, 1, 1, r, 50):gm=[-13.237580078125]
(S, 1, 1, r, 75):gm=[-13.28125]
(S, 1, 1, r, 100):gm=[-13.28125]
(S, 1, 2, d, 0):X=[0]
(S, 1, 2, d, 25):mc=[-7.122068164062499]
(S, 1, 2, d, 50):mc=[-12.9608151171875]
(S, 1, 2, d, 75):gm=[-13.28125]
(S, 1, 2, d, 100):gm=[-13.28125]
(S, 1, 2, r, 0):X=[0]
(S, 1, 2, r, 25):mc=[-9.87435107421875]
(S, 1, 2, r, 50):gm=[-13.237580078125]
(S, 1, 2, r, 75):gm=[-13.28125]
(S, 1, 2, r, 100):gm=[-13.28125]
(S, 1, 3, d, 0):X=[0]
(S, 1, 3, d, 25):mc=[-7.078975937499999]
(S, 1, 3, d, 50):mc=[-12.9608151171875]
(S, 1, 3, d, 75):gm=[-13.28125]
(S, 1, 3, d, 100):gm=[-13.28125]
(S, 1, 3, r, 0):X=[0]
(S, 1, 3, r, 25):mc=[-9.8442671875]
(S, 1, 3, r, 50):gm=[-13.237580078125]
(S, 1, 3, r, 75):gm=[-13.28125]
(S, 1, 3, r, 100):gm=[-13.28125]
(S, 2, 0, d, 0):X=[0]
(S, 2, 0, d, 25):mc=[-12.9100260546875]
(S, 2, 0, d, 50):mc=[-12.9608151171875]
(S, 2, 0, d, 75):gm=[-13.28125]
(S, 2, 0, d, 100):gm=[-13.28125]
(S, 2, 0, r, 0):X=[0]
(S, 2, 0, r, 25):gm=[-13.233087890625]
(S, 2, 0, r, 50):gm=[-13.237580078125]
(S, 2, 0, r, 75):gm=[-13.28125]
(S, 2, 0, r, 100):gm=[-13.28125]
(S, 2, 1, d, 0):X=[0]
(S, 2, 1, d, 25):mc=[-7.583100585937499]
(S, 2, 1, d, 50):mc=[-12.9608151171875]
(S, 2, 1, d, 75):gm=[-13.28125]
(S, 2, 1, d, 100):gm=[-13.28125]
(S, 2, 1, r, 0):X=[0]
(S, 2, 1, r, 25):mc=[-10.22260986328125]
(S, 2, 1, r, 50):gm=[-13.237580078125]
(S, 2, 1, r, 75):gm=[-13.28125]
(S, 2, 1, r, 100):gm=[-13.28125]
(S, 2, 2, d, 0):X=[0]
(S, 2, 2, d, 25):mc=[-7.122068164062499]
(S, 2, 2, d, 50):mc=[-12.9608151171875]
(S, 2, 2, d, 75):gm=[-13.28125]
(S, 2, 2, d, 100):gm=[-13.28125]
(S, 2, 2, r, 0):X=[0]
(S, 2, 2, r, 25):mc=[-9.87435107421875]
(S, 2, 2, r, 50):gm=[-13.237580078125]
(S, 2, 2, r, 75):gm=[-13.28125]
(S, 2, 2, r, 100):gm=[-13.28125]
(S, 2, 3, d, 0):X=[0]
(S, 2, 3, d, 25):mc=[-7.078975937499999]
(S, 2, 3, d, 50):mc=[-12.9608151171875]
(S, 2, 3, d, 75):gm=[-13.28125]
(S, 2, 3, d, 100):gm=[-13.28125]
(S, 2, 3, r, 0):X=[0]
(S, 2, 3, r, 25):mc=[-9.8442671875]
(S, 2, 3, r, 50):gm=[-13.237580078125]
(S, 2, 3, r, 75):gm=[-13.28125]
(S, 2, 3, r, 100):gm=[-13.28125]
(E, 0, 0, d, 0):X=[0]
(E, 0, 0, d, 25):sb=[-1.3166]
(E, 0, 0, d, 50):sb=[-1.38985]
(E, 0, 0, d, 75):sb=[-13.966455000000003]
(E, 0, 0, d, 100):sb=[-13.986767500000003]
(E, 0, 0, r, 0):X=[0]
(E, 0, 0, r, 25):sb=[-27.95125]
(E, 0, 0, r, 50):sb=[-29.675375000000003]
(E, 0, 0, r, 75):mc=[-35.92172265625]
(E, 0, 0, r, 100):mc=[-35.92172265625]
(E, 0, 1, d, 0):X=[0]
(E, 0, 1, d, 25):sa=[34.83542500000001]
(E, 0, 1, d, 50):sb=[-1.38985]
(E, 0, 1, d, 75):sb=[-12.000260000000003]
(E, 0, 1, d, 100):sb=[-13.986767500000003]
(E, 0, 1, r, 0):X=[0]
(E, 0, 1, r, 25):sa=[-8.0121875]
(E, 0, 1, r, 50):sb=[-29.675375000000003]
(E, 0, 1, r, 75):sb=[-35.4525625]
(E, 0, 1, r, 100):mc=[-35.92172265625]
(E, 0, 2, d, 0):X=[0]
(E, 0, 2, d, 25):sa=[35.65700625000001]
(E, 0, 2, d, 50):sb=[-1.38985]
(E, 0, 2, d, 75):sb=[-11.959552812500002]
(E, 0, 2, d, 100):sb=[-13.986767500000003]
(E, 0, 2, r, 0):X=[0]
(E, 0, 2, r, 25):sa=[-7.763359375]
(E, 0, 2, r, 50):sb=[-29.675375000000003]
(E, 0, 2, r, 75):sb=[-35.44586328125]
(E, 0, 2, r, 100):mc=[-35.92172265625]
(E, 0, 3, d, 0):X=[0]
(E, 0, 3, d, 25):sa=[35.67455546875001]
(E, 0, 3, d, 50):sb=[-1.38985]
(E, 0, 3, d, 75):sb=[-11.958851718750001]
(E, 0, 3, d, 100):sb=[-13.986767500000003]
(E, 0, 3, r, 0):X=[0]
(E, 0, 3, r, 25):sa=[-7.760283203125]
(E, 0, 3, r, 50):sb=[-29.675375000000003]
(E, 0, 3, r, 75):sb=[-35.445794921875]
(E, 0, 3, r, 100):mc=[-35.92172265625]
(E, 1, 0, d, 0):X=[0]
(E, 1, 0, d, 25):sb=[-1.3166]
(E, 1, 0, d, 50):sb=[-1.38985]
(E, 1, 0, d, 75):sb=[-13.966455000000003]
(E, 1, 0, d, 100):sb=[-13.986767500000003]
(E, 1, 0, r, 0):X=[0]
(E, 1, 0, r, 25):sb=[-27.95125]
(E, 1, 0, r, 50):sb=[-29.675375000000003]
(E, 1, 0, r, 75):mc=[-35.92172265625]
(E, 1, 0, r, 100):mc=[-35.92172265625]
(E, 1, 1, d, 0):X=[0]
(E, 1, 1, d, 25):sa=[34.83542500000001]
(E, 1, 1, d, 50):sb=[-1.38985]
(E, 1, 1, d, 75):sb=[-12.000260000000003]
(E, 1, 1, d, 100):sb=[-13.986767500000003]
(E, 1, 1, r, 0):X=[0]
(E, 1, 1, r, 25):sa=[-8.0121875]
(E, 1, 1, r, 50):sb=[-29.675375000000003]
(E, 1, 1, r, 75):sb=[-35.4525625]
(E, 1, 1, r, 100):mc=[-35.92172265625]
(E, 1, 2, d, 0):X=[0]
(E, 1, 2, d, 25):sa=[35.65700625000001]
(E, 1, 2, d, 50):sb=[-1.38985]
(E, 1, 2, d, 75):sb=[-11.959552812500002]
(E, 1, 2, d, 100):sb=[-13.986767500000003]
(E, 1, 2, r, 0):X=[0]
(E, 1, 2, r, 25):sa=[-7.763359375]
(E, 1, 2, r, 50):sb=[-29.675375000000003]
(E, 1, 2, r, 75):sb=[-35.44586328125]
(E, 1, 2, r, 100):mc=[-35.92172265625]
(E, 1, 3, d, 0):X=[0]
(E, 1, 3, d, 25):sa=[35.67455546875001]
(E, 1, 3, d, 50):sb=[-1.38985]
(E, 1, 3, d, 75):sb=[-11.958851718750001]
(E, 1, 3, d, 100):sb=[-13.986767500000003]
(E, 1, 3, r, 0):X=[0]
(E, 1, 3, r, 25):sa=[-7.760283203125]
(E, 1, 3, r, 50):sb=[-29.675375000000003]
(E, 1, 3, r, 75):sb=[-35.445794921875]
(E, 1, 3, r, 100):mc=[-35.92172265625]
(E, 2, 0, d, 0):X=[0]
(E, 2, 0, d, 25):sb=[-1.3166]
(E, 2, 0, d, 50):sb=[-1.38985]
(E, 2, 0, d, 75):sb=[-13.966455000000003]
(E, 2, 0, d, 100):sb=[-13.986767500000003]
(E, 2, 0, r, 0):X=[0]
(E, 2, 0, r, 25):sb=[-27.95125]
(E, 2, 0, r, 50):sb=[-29.675375000000003]
(E, 2, 0, r, 75):mc=[-35.92172265625]
(E, 2, 0, r, 100):mc=[-35.92172265625]
(E, 2, 1, d, 0):X=[0]
(E, 2, 1, d, 25):sa=[34.83542500000001]
(E, 2, 1, d, 50):sb=[-1.38985]
(E, 2, 1, d, 75):sb=[-12.000260000000003]
(E, 2, 1, d, 100):sb=[-13.986767500000003]
(E, 2, 1, r, 0):X=[0]
(E, 2, 1, r, 25):sa=[-8.0121875]
(E, 2, 1, r, 50):sb=[-29.675375000000003]
(E, 2, 1, r, 75):sb=[-35.4525625]
(E, 2, 1, r, 100):mc=[-35.92172265625]
(E, 2, 2, d, 0):X=[0]
(E, 2, 2, d, 25):sa=[35.65700625000001]
(E, 2, 2, d, 50):sb=[-1.38985]
(E, 2, 2, d, 75):sb=[-11.959552812500002]
(E, 2, 2, d, 100):sb=[-13.986767500000003]
(E, 2, 2, r, 0):X=[0]
(E, 2, 2, r, 25):sa=[-7.763359375]
(E, 2, 2, r, 50):sb=[-29.675375000000003]
(E, 2, 2, r, 75):sb=[-35.44586328125]
(E, 2, 2, r, 100):mc=[-35.92172265625]
(E, 2, 3, d, 0):X=[0]
(E, 2, 3, d, 25):sa=[35.67455546875001]
(E, 2, 3, d, 50):sb=[-1.38985]
(E, 2, 3, d, 75):sb=[-11.958851718750001]
(E, 2, 3, d, 100):sb=[-13.986767500000003]
(E, 2, 3, r, 0):X=[0]
(E, 2, 3, r, 25):sa=[-7.760283203125]
(E, 2, 3, r, 50):sb=[-29.675375000000003]
(E, 2, 3, r, 75):sb=[-35.445794921875]
(E, 2, 3, r, 100):mc=[-35.92172265625]
(W, 0, 0, d, 0):X=[0]
(W, 0, 0, d, 25):mc=[-13.13313359375]
(W, 0, 0, d, 50):mc=[-13.17672734375]
(W, 0, 0, d, 75):stay=[-13.28125]
(W, 0, 0, d, 100):stay=[-13.28125]
(W, 0, 0, r, 0):X=[0]
(W, 0, 0, r, 25):stay=[-13.2622265625]
(W, 0, 0, r, 50):stay=[-13.2661328125]
(W, 0, 0, r, 75):stay=[-13.28125]
(W, 0, 0, r, 100):stay=[-13.28125]
(W, 0, 1, d, 0):X=[0]
(W, 0, 1, d, 25):sa=[0.06013281249999869]
(W, 0, 1, d, 50):mc=[-13.17672734375]
(W, 0, 1, d, 75):sa=[-13.2757890625]
(W, 0, 1, d, 100):sa=[-13.28125]
(W, 0, 1, r, 0):X=[0]
(W, 0, 1, r, 25):sa=[0.053330078125000124]
(W, 0, 1, r, 50):sa=[-13.26515625]
(W, 0, 1, r, 75):sa=[-13.277470703125001]
(W, 0, 1, r, 100):sa=[-13.28125]
(W, 0, 2, d, 0):X=[0]
(W, 0, 2, d, 25):sa=[2.532548828124999]
(W, 0, 2, d, 50):sa=[-12.433705078125001]
(W, 0, 2, d, 75):sa=[-13.274705078125]
(W, 0, 2, d, 100):sa=[-13.280888671875001]
(W, 0, 2, r, 0):X=[0]
(W, 0, 2, r, 25):sa=[2.5321533203124997]
(W, 0, 2, r, 50):sa=[-12.4388818359375]
(W, 0, 2, r, 75):sa=[-13.2765185546875]
